,tweets,id,len,date,source,likes,retweets,sentiment
3663,@TSM_Hamlinz Fr bro #FuckCancer,1164714184409604097,31,2019-08-23 01:41:15,Twitter for Android,0,0,0
3664,@TSM_Hamlinz Cmon Bruh you cant be gone for a month then come back saying this stuff with no context . I get if its family stuff but at least tell us if the cyst in your ass came back or something but  you got to many ppl that love you worried #FuckCancer,1164709428144332800,255,2019-08-23 01:22:21,Twitter Web App,1,0,1
3665,@dat1guy_Eddie I am so sorry 💖#fuckcancer,1164708760604106753,41,2019-08-23 01:19:42,Twitter for iPhone,0,0,-1
3666,#random but my mom looked really good at rest! As if she was just sleeping. Skin and everything the same. #ripmom #fuckcancer,1164708586406207493,125,2019-08-23 01:19:00,Twitter for iPhone,1,0,1
3667,"Met with a local cleaning service who works w/@clean4areason. Companies donate services to help women who are going through #cancer treatments. These cleanings will be a godsend, &amp; after they are over,  I will likely continue  w/the company. #FuckCancer #StupidCancer #CancerSucks",1164707138461155328,284,2019-08-23 01:13:15,Twitter Web Client,3,0,0
3668,RIP to my mom 😔😔 #FuckCancer https://t.co/8P1LsE1C2U,1164706086634475520,52,2019-08-23 01:09:04,Twitter Web App,4,0,0
3669,@pet_loverva Sending you positive thoughts 💐#FuckCancer,1164705253633253382,55,2019-08-23 01:05:46,Twitter for iPhone,1,0,1
3670,@40yroldswiftie @taylorswift13 @taylornation13 I know! My MIL died of a brain tumour last year and my mum has just finished treatment for breast cancer #cancersux #fuckcancer,1164704508909215746,174,2019-08-23 01:02:48,Twitter for iPhone,2,0,0
3671,@jencurran Through cancer people will surprise you. Good and bad. Focus on the good. Best advice I got before treatment. #fuckcancer,1164703059840262150,132,2019-08-23 00:57:03,Twitter for iPhone,2,0,1
3672,"Love that my favorite #comedian @funnybrad is @Broncos fan!! On my 3 year cancerversary, I'm so thankful for the laughs he brought during the darkest of times! Check him out if he stops in your home town! #bradwilliams #denverbroncos #laughteristhebestmedicine #DB4L #fuckcancer https://t.co/XRpkG0WUQc",1164701636389830656,302,2019-08-23 00:51:23,Twitter for Android,0,0,1
3673,@kchesneylove8 @taylorswift13 @taylornation13 Thanks and #fuckcancer,1164701004362854400,68,2019-08-23 00:48:53,Twitter for iPhone,1,0,1
3674,Pretty sure I’m allergic to these but I bought them anyway #daffodilday #fuckcancer https://t.co/izktjzSE5k,1164700526086258688,107,2019-08-23 00:46:59,Twitter for iPhone,4,0,1
3675,"I left my @JheneAiko Souled Out CD in my Dad’s truck and now it’s all that plays. 

Coming back from my Mom’s cancer treatment and hearing her sing W.A.Y.S just made me feel so warm inside. #fuckcancer",1164700300063596544,201,2019-08-23 00:46:05,Twitter for iPhone,5,0,1
3676,"Dealing with a lot of shit. My sister has stage 4 colon cancer and will probably lose in a couple of years. What am i supposed to do?
#FUCKCANCER  #cnacersucks",1164699934152699905,159,2019-08-23 00:44:38,Twitter for Android,0,0,-1
3677,@40yroldswiftie @taylorswift13 @taylornation13 OMG I it’s going to be heart wrenching!!#FuckCancer,1164699421059289088,98,2019-08-23 00:42:35,Twitter for iPhone,1,0,0
3678,my emotions come and go like waves and I can’t breathe #FUCKCANCER,1164698050687729665,66,2019-08-23 00:37:08,Twitter for iPhone,0,0,0
3679,More heartbroken but prayers please 🙏🏼♥️ #fuckcancer,1164697915916316677,52,2019-08-23 00:36:36,Twitter for iPhone,2,0,1
3680,This awful.  Life is so unfair.  Prayers to the family.  #fuckcancer https://t.co/AHUKKVoa0r,1164697788162236416,92,2019-08-23 00:36:06,Twitter for iPhone,3,1,-1
3681,#seawheeze Virtual Half Marathon DONE!! #thesweatlife #lululemon #fuckcancer #cancersurvivor #firsthalfmarathon #nevertooold #northshore #yvr #spirittrail  #thatwasfun… https://t.co/UO5LWiQAsX,1164696864962179072,192,2019-08-23 00:32:26,Instagram,5,0,-1
3682,"@kevinpflynn @CrimeWritersOn Your Facebook live story telling was awesome.  Laughing  at radioactive poo, 3 flushes, and The Pats game.  Best Thursday night eh?  #fuckcancer",1164695628900982785,173,2019-08-23 00:27:31,Twitter for iPhone,2,0,1
3683,@beard_struggle thank you so much for an awesome product! My new scent arrived today and I couldn’t be happier!! @beard_struggle @beard_struggle @beard_struggle for the win..... also #fuckcancer #fucancer #cancersucks https://t.co/sRHSuF2F9D,1164695394120433664,241,2019-08-23 00:26:35,Twitter for iPhone,0,0,1
3684,😮😀 Just hit 1k followers here on twitter! #mixer #streamer #puppet #FUCKcancer #veteran https://t.co/fjUoK0sMxt,1164693404510543872,111,2019-08-23 00:18:41,Twitter for iPhone,16,1,0
3685,"@BabeLaufenberg @UTEPAthletics @UTEPFB All the love, thoughts and prayers your way. Luke has a beautiful soul and is an inspiration to so many. #fuckcancer",1164693194040369152,155,2019-08-23 00:17:51,Twitter for iPhone,0,0,1
3686,"@JohnnyWBoxing I hear ya brother,same can be said for me &amp; my mom,grandma,grandpa so if anyone can relate it’s me.
#FUCKCANCER
#FuckCancer
#FuCkCaNcEr
#fUcKcAnCeR",1164692086475624448,166,2019-08-23 00:13:27,Twitter Web App,1,1,0
3687,"Well today was a good day!😎Date Yo’ Wife👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/rUv6qdfsyO",1164689611831967744,108,2019-08-23 00:03:37,Instagram,0,0,1
3688,"Today was a good day! No catches to brag about, but ri sis not go skunk!😜 Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/B26nNqUSqd",1164689317941272576,156,2019-08-23 00:02:26,Instagram,0,0,1
3689,"Y'all ain't ready for this!  Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/yToS3rOzy3",1164688407664218112,111,2019-08-22 23:58:49,Instagram,0,0,1
3690,Chemo went well today and Paula picked me up and we got Shake Shack on the way home! 🍔 we FaceTimed with Jen who has moved to Texas and Paula had a great idea how we can still take our once a year group photo.  FaceTime for the win! #fuckcancer https://t.co/10HAd4VTPi,1164686569921323008,268,2019-08-22 23:51:31,Twitter for iPhone,2,0,1
3691,"Cancer sucks. Last year when we shaved her head for the first time, we both cried. This time, we took boomerangs and laughed. “This is the last time we ever do this” kick ass mom. #fuckcancer https://t.co/GtXSQIwENj",1164685837419683841,215,2019-08-22 23:48:37,Twitter for iPhone,24,1,1
3692,@askjillian My best friend’s wife passed today because of #breastcancer. Keep fighting Jillian! #fuckcancer,1164685011901173761,107,2019-08-22 23:45:20,Twitter for iPhone,0,0,1
3693,@mimibeck617 I am so sorry Mimi. #FuckCancer,1164683804285579265,44,2019-08-22 23:40:32,Twitter for Android,1,0,-1
3694,"Have woken up this morning feeling absolutely awful. Blocked ears, sore throat and phlegm on my chest, feel 60. Wife lying in bed next to me is having chemo for breast cancer and feel instantly guilty... #perspectives #fuckcancer #getbettersoondebz",1164682829994659840,248,2019-08-22 23:36:40,Twitter for Android,6,0,-1
3695,I’m not crying your crying.... #fuckcancer https://t.co/8M9W99tNOS,1164680790040633345,66,2019-08-22 23:28:33,Facebook,0,0,-1
3696,"Today would have been my mum's 60th birthday, but sadly she only made it to 31.💔So sad to think of everything she's missed. Miss you every day.💕 #fuckcancer https://t.co/p90Ig9gohH",1164678544200482816,180,2019-08-22 23:19:38,Twitter for Android,8,0,-1
3697,Ok so that WOD sucked large. #fitnessaftercancer #fuckcancer,1164676228483297280,60,2019-08-22 23:10:26,Twitter for iPhone,2,0,1
3698,"This is for you ❤️
•
•
•
#ttccommunity #endendo #pcos #ovariancancer #breastcancer #fuckcancer🎀 #sisters #survivors #loversandfriends #wellness #pregnancy #fertility #massagedorfertity #pregnancy@assage #therapeutic… https://t.co/FSUNdpgiVj",1164675140627529728,240,2019-08-22 23:06:06,Instagram,0,0,0
3699,"@CMRabbitt96 #fuckcancer

you are a bad ass, my friend.",1164671535971557376,55,2019-08-22 22:51:47,Twitter for iPhone,1,0,-1
3700,"This for everyone dealing with it on every level, for those that have gone through it and those that we have lost to it #FuckCancer https://t.co/kxMF6iBmgB",1164671400659050496,155,2019-08-22 22:51:15,Twitter for Android,2,0,0
3701,I hurt all over. #fuckcancer #chemotherapy #chemoqueen #bonemarrow #pain #breastcancerawareness,1164670612062818306,95,2019-08-22 22:48:07,Twitter for iPhone,0,0,0
3702,"If you need your cancer shirts HMU #FuckCancer #CancerAwareness 

Any kind of shirts tho #letswork https://t.co/6I9kPwoi58",1164669404048703489,122,2019-08-22 22:43:19,Twitter for iPhone,4,1,1
3703,Tomorrow will complete week 2 of 6 of my mom's chemo and radiation treatment. So far she's not fatigued and/or nauseous. Doctors and nurses told me that some people feel it within the first week. #fuckcancer,1164667418913849345,207,2019-08-22 22:35:25,Twitter for Android,0,0,1
3704,"@MattLoede @TheRealLA__ Best of luck on Clean Scans.  I know the feeling.  

#Fuckcancer",1164666955837476864,88,2019-08-22 22:33:35,TweetDeck,3,0,1
3705,@TSM_Hamlinz #FuckCancer Cancer is a birch and took some of my family members lives,1164662531283025920,83,2019-08-22 22:16:00,Twitter for Android,0,0,0
3706,Double that. Double #FuckCancer. https://t.co/7yXJOP6pT0,1164659076015558658,56,2019-08-22 22:02:16,Twitter for Android,10,1,0
3707,One of the most difficult things I’ve had to watch.. #JadeGoody - a documentary that had me so uncomfortable yet so filled with love and joy at once. Thank you for being so you! Thank you for bringing so much awareness. #FuckCancer 🌹,1164654055177773057,233,2019-08-22 21:42:19,Twitter for iPhone,0,0,1
3708,"My mom beat breast cancer!!!
🙌🏼❤️
#fuckcancer",1164650297110564864,45,2019-08-22 21:27:23,Twitter for iPhone,15,1,0
3709,@ktmaccc 😔 xoxoxoxoxo ❤❤❤❤❤ #fuckcancer !!!!!!! Love you,1164649560234516487,56,2019-08-22 21:24:27,Twitter for Android,1,0,1
3710,Trying not to cry. I'm pissed beyond pissness. FUCKING chemo. #fuckyouALLtheway cancer #fuckcancer,1164643817930182656,98,2019-08-22 21:01:38,Twitter for Android,0,0,-1
3711,"#fuckcancer

I survived!
👍 https://t.co/Z6TEG7NjGr",1164643191829782528,50,2019-08-22 20:59:09,Twitter for Android,11,0,0
3712,"Prayers for the Laufenberg family &amp; for Dallas Cowboys family! #fuckcancer #StandUpToCancer 

https://t.co/bd8kjjQjI2",1164643005376225288,121,2019-08-22 20:58:25,Twitter Web App,0,0,0
3713,@SquishyIsBack I’m sorry my daughter and son just lost their dog to the same 😢 #fuckcancer https://t.co/CoagyyUV7B,1164642921695420417,114,2019-08-22 20:58:05,Twitter for iPhone,1,0,-1
3714,A little girl without a care in the world and her best friend who loves her loads 💖#fuckcancer #shesawarrior @J_Warrington @DannyMylo @AlexMiller91 @JayKontzle @RosieMadison https://t.co/QK40nzhXXX,1164641590389956608,197,2019-08-22 20:52:47,Twitter for iPhone,3,0,1
3715,"Greetings from the #FuckCancer ward 
Tee by @UncededClothing #MatriarchyEverything in pretty socks and a fuzzy hat https://t.co/uuzYuwnsQC",1164638477343850496,138,2019-08-22 20:40:25,Twitter for iPhone,8,2,1
3716,I’m so tired of these stories. I’m so tired of seeing loved ones hurt. I’m so tired of Cancer taking another life. For Luke he’s no longer tired. Bless him and his family. #fuckcancer https://t.co/OQVEsMtO7W,1164638108437999617,207,2019-08-22 20:38:57,Twitter for iPhone,0,0,-1
3717,#FuckCancer socks https://t.co/nrDnl4owET,1164637888530640896,41,2019-08-22 20:38:05,Twitter for iPhone,3,0,0
3718,@SSaab45 Keep ya head up homie! #FuckCancer,1164637303232520192,43,2019-08-22 20:35:45,Twitter for iPhone,1,0,0
3719,"I am taking a break for a little while from streaming so I can spend time with my Dad during his final days. 

Take time to tell your family &amp; friends that you love them - Our time with them is limited.

#FuckCancer https://t.co/zybV05XPML",1164635592082317315,243,2019-08-22 20:28:57,Twitter for Android,42,3,1
3720,"@prettyplusmore Ppl say process thoughts for a while before speaking, yeah I’m not really one of those. ESP if I’m trying to protect someone I love! Don’t beat yourself up. It came from love &amp; I can see it in your words. Hopefully they all will too. Hug your mom extra tight! #FuckCancer",1164633804432191488,291,2019-08-22 20:21:51,Twitter for iPhone,1,0,1
3721,Going through a pregnancy while experiencing a loved one dying is a different type of pain.. I felt this 10 years ago today.. R.I.P. Grandpa #fuckcancer,1164633781124390913,152,2019-08-22 20:21:45,Twitter for iPhone,12,3,1
3722,"I will be participating in the CIBC Run for the Cure Oct 6th. Cancer affects us all.  If you can’t join us, please consider donating to my fundraiser - every little bit counts. https://t.co/M2AuCnMtoX #WhyIRelay #CancerSucks #FuckCancer #WhoAreYouRunningFor #CancerResearch",1164632273863479296,273,2019-08-22 20:15:46,Twitter for iPad,0,0,-1
3723,Rest In Peace #Romance Author @LinneaAlexis. A wonderful writer. A fantastic friend. A beautiful soul. A fellow Michigander. I will miss you forever. #fuckcancer 💔,1164630382093848577,163,2019-08-22 20:08:15,Twitter Web App,7,0,1
3724,She rings that bell soon 🙏🏽❤️ #fuckcancer,1164629969655517184,41,2019-08-22 20:06:37,Twitter for iPhone,2,0,0
3725,@MeIissaLastname I’m so glad to see you on here Melissa! Keep kicking cancers ass! #FuckCancer 🙏🏼🙏🏼🙏🏼,1164628643001307138,101,2019-08-22 20:01:20,Echofon,1,0,1
3726,"@TSM_Hamlinz Hamz my dad is going through a lot with this shit right now man I feel you, wether your going through it or a relative or even a friend, I know it's tough, but everything's gonna be okay man, always look on the bright side of life that's what my dad always tells me :)#FuckCancer",1164626357441179653,292,2019-08-22 19:52:15,Twitter for Android,0,0,1
3727,"My mom got cancer and passed when I was 5, my dad gets a new girlfriend shortly after who became my best friend, gave birth to my little sister and knows me better than anyone and now I’m about to lose her to the same thing. #FuckCancer",1164626100905025543,236,2019-08-22 19:51:14,Twitter for iPhone,26,0,1
3728,"@r81dugans Really sorry to see this, Ron, but you are right... the end of the cancer journey is so hard to watch your mom go through that. Sending you love and strength as you remember and honor her. Sounds like she left quite the legacy behind. #missingmom #fuckcancer",1164625678614048769,269,2019-08-22 19:49:34,Twitter Web App,0,0,-1
3729,"@AVDawn @PITTOHIO Oh Dawn! Prayers with you and your family!  Thank you @PITTOHIO for doing that, it's very  nice of you!

#FuckCancer indeed",1164625560523411456,141,2019-08-22 19:49:05,Twitter Web App,1,0,1
3730,"I’m not ready for next week, I’m not ready to say goodbye #fuckcancer",1164625438645243905,69,2019-08-22 19:48:36,Twitter for iPhone,0,0,-1
3731,"OMG  ...IM SO SHOOK ....I GUESS I GOTTA BE STORNG 

REST IN PEACE Jason Damon Polk-Parnell #FUCKCANCER 
🥺🥺🥺🥺🥺🥺🥺🥺🥺
Herman Finley",1164624919562530817,127,2019-08-22 19:46:33,Facebook,0,0,0
3732,@AVDawn @PITTOHIO Sorry for your loss @AVDawn.  Cancer has taken so many good people. Dead On #FuckCancer,1164624596777263104,105,2019-08-22 19:45:16,Twitter Web App,2,0,1
3733,"@TSM_Hamlinz yea my mum has it 

#Fuckcancer",1164624389029208064,44,2019-08-22 19:44:26,Twitter Web App,0,0,0
3734,Romancelandia lost a beautiful soul today. Rest In Peace author @LinneaAlexis. I will miss you my friend. #fuckcancer 💔,1164624354782486528,119,2019-08-22 19:44:18,Twitter for iPhone,35,2,1
3735,Some times the world sucks. #fuckcancer,1164623104611639297,39,2019-08-22 19:39:20,Twitter for iPhone,0,0,-1
3736,@GenXRedhead And always #fuckcancer https://t.co/fiqMiTHr6m,1164622545229758464,59,2019-08-22 19:37:07,Twitter for Android,1,0,0
3737,Cancer really is the worst and so many people are affected not only the patients but their families.. #FUCKCANCER,1164622385758244864,113,2019-08-22 19:36:29,Twitter for iPhone,1,3,-1
3738,"Her first round of chemo is Sept 3rd (the day after her 72nd birthday) and Sept 4th. I’m here to say, get your preventive mammograms. Pay attention to your health. Be present for your loved ones. And most of all, #fuckcancer (4/4 end)",1164622027166289920,234,2019-08-22 19:35:03,Twitter for iPhone,3,0,1
3739,Tyson’s home from another cancer removal surgery! 🤞 they got better margins this time! Awaiting pathologist and oncologist recommendations for next steps. He’s my dude and such a champ! ❤️ #fuckcancer #gooby… https://t.co/3ZuQdFCkMo,1164621884790415360,232,2019-08-22 19:34:29,Instagram,0,0,1
3740,In bits #JadeGoody so hard to watch 😥😥 #fuckcancer,1164621823922921473,50,2019-08-22 19:34:15,Twitter for iPhone,2,0,-1
3741,@UKMTB_Chat Riding in the Alps bloody love the place I can’t wait to go back in 2020 plus the #fuckcancer socks make the picture pop #ukmtbchat https://t.co/lYORYEbOkl,1164620223464579072,167,2019-08-22 19:27:53,Twitter for iPhone,20,1,-1
3742,@BabeLaufenberg #FuckCancer! Sorry man.,1164620217554743297,39,2019-08-22 19:27:52,Twitter for Android,0,0,-1
3743,"This Feb I entered Omaha Public Library's Story Slam w/my friend @ashbzak . The theme was ""Your Happiest Day"" but I managed to make people cry. Though impromptu, the ideas had been rolling around awhile. I'd like to do more of this. #fuckcancer #storyslam https://t.co/K0FSOfVJ0T",1164619925996150784,279,2019-08-22 19:26:42,Twitter Web App,4,0,1
3744,I started a birthday fundraiser last night for Pancreatic cancer research and I'm absolutely blown away by the support it got instantly. I reached my goal and then some within an hour. #fuckcancer #PancreaticCancer #grateful https://t.co/WfulyjVtyU,1164619638933639169,248,2019-08-22 19:25:34,Twitter for iPhone,3,0,1
3745,"You can get it in the meantime❤️ Delta bound! Date Yo’ Wife😎👍🏾❤️ we don’t own the right to this music!

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/dImSiEhsuK",1164616333935255552,166,2019-08-22 19:12:26,Instagram,0,0,1
3746,"21/30. Happy Thursday everyone! 
#pushupgirlnc 

#teambillync #teamkeishanc #teammarcnc #fuckcancer 

#goals #challengeyourself #keepgoing #nevergiveup #stopsoldiersuicide #22aday #supportourmilitary Shout out to my… https://t.co/N3nfOLfDti",1164615979059445762,240,2019-08-22 19:11:01,Instagram,0,0,1
3747,"Y’all don’t know nothing about that!😜 Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/yX5QKGR69T",1164614755450933249,120,2019-08-22 19:06:09,Instagram,0,0,0
3748,@ktsb82 @KofStaffordMike Such sad news! An awesome guy with good taste in radio and podcasts.  #CancerTrulySucks #FuckCancer,1164613352754167809,124,2019-08-22 19:00:35,Twitter for iPhone,1,0,1
3749,Broooooo thats fucking trash smh prayers to your location and his fam smh #fuckcancer https://t.co/WuhMxeTua0,1164612080043008004,109,2019-08-22 18:55:31,Twitter for iPhone,0,0,-1
3750,"It's been another good Cancer Day, I'm going to miss the Steroids when y have to come off them. Just life changing, enough energy to crack on with The Plan and get the house sorted for Wifey #fuckcancer",1164611358169718784,202,2019-08-22 18:52:39,Twitter for Android,4,0,1
3751,I’m literally fucked up I can’t believe my auntie is gone #FuckCancer 😪🙏🏽💕,1164610882065838081,74,2019-08-22 18:50:46,Twitter for iPhone,0,0,-1
3752,"What a beautiful Thursday and Lady! Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/djy7o4RNn2",1164607240474513408,118,2019-08-22 18:36:18,Instagram,0,0,1
3753,"I have been asked to help spreading this. I do not know the young woman personally, but her fate is touching me. #fuckCancer    https://t.co/k1Nz1NV7Sz https://t.co/Tt3yGsdrC0",1164606404155641864,175,2019-08-22 18:32:58,Twitter for iPhone,0,1,1
3754,"My best friend for the past 11 years died today. I'm so heart broken. You'll never be replaced Sophie. I'll always remember you. You were the best and sweetest dog I could have asked for. I'm beyond sad, but at least you're out of pain. #Fuckcancer https://t.co/4vds9WlKrQ",1164605367214641152,272,2019-08-22 18:28:51,Twitter for Android,0,0,1
3755,"Delta bound! Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/LNf3KkhwyF",1164603131591741440,95,2019-08-22 18:19:58,Instagram,0,0,0
3756,"🔴Going LIVE🎥! #1 foul mouthed puppet 👹streamer on @WatchMixer 

https://t.co/N06mMIzHFn

!Let's get it! LET's GO!

#mixer #streamer #puppet #FUCKcancer https://t.co/jF3hhjkKp7",1164598238621720576,175,2019-08-22 18:00:31,Elgato Stream Deck,5,0,1
3757,@SSaab45 Man sorry to hear about your loss...sending you love and strength man! Twitch fam loves you man #fuckcancer,1164597607647199232,116,2019-08-22 17:58:01,Twitter for Android,1,0,0
3758,"Date Yo’ Wife😎👍🏾❤️

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/nIl3E6v9TC",1164597528169308160,82,2019-08-22 17:57:42,Instagram,0,0,0
3759,@SSaab45 I’m so sorry for your loss. #fuckcancer 🧡,1164597392534048770,50,2019-08-22 17:57:10,Twitter for iPhone,1,0,-1
3760,Momma 💕 #fuckcancer https://t.co/gwhmvHshO6,1164597369670963202,43,2019-08-22 17:57:04,Twitter for iPhone,21,5,0
3761,@TieDyeBlotter Omg so happy for you and your dad #fuckcancer ❤️,1164595990386630656,63,2019-08-22 17:51:35,Twitter for iPhone,0,0,1
3762,"@BabeLaufenberg So sad for your loss, Babe. Best wishes to you and your family. #fuckcancer",1164595745011449856,91,2019-08-22 17:50:37,Twitter for iPad,0,0,1
3763,@BabeLaufenberg My prayers and condolences to you and your family Babe. 😔🙏 #FuckCancer,1164594095731499010,86,2019-08-22 17:44:04,Twitter for Android,1,0,0
3764,"After declaring my dad ""cancer free"" at the beginning of summer, they have now just diagnosed lymphoma. TWO MONTHS?!?! #fuckcancer",1164593259034767360,130,2019-08-22 17:40:44,Twitter for Android,0,0,1
3765,"day 315 #tweetingellen hey @TheEllenShow our worst nightmares came true and i lost my father-in-law last night. i hope that we can find joy again, because right now, we are struggling. #EllenObsessed #EllensBiggestFan #TweetingTilYouNoticeMe #FuckCancer https://t.co/ZgdkCc2oL0",1164591896141824000,277,2019-08-22 17:35:19,Twitter for iPhone,0,0,1
3766,"@fijiwriter Exactly...i like to think I helped a teen that was declining treatments by sharing this site with her. She started treatments a couple weeks later and is in remission to this day. 
https://t.co/tVj9VZsqnT",1164590588097957890,216,2019-08-22 17:30:07,Twitter for iPhone,1,0,1
3767,"As someone who lost his mother two years ago on this day, I feel your pain. But I hope you find comfort in knowing he’s no longer in pain! Condolences to you and your family! #fuckcancer https://t.co/rYgWNwHW7W",1164590251425353730,210,2019-08-22 17:28:47,Tweetlogix,0,0,0
3768,"@IamJustJohn1 😔 I’m sorry you’re going thru this. But keep the fight going, I love that you’re beating the odds! 
#fuckcancer",1164589938072936450,125,2019-08-22 17:27:32,Twitter for iPhone,2,0,0
3769,@ComedyHeather I'm holding you and everyone else in the struggle in my heart. #fuckcancer,1164589765796204545,89,2019-08-22 17:26:51,Twitter for Android,1,0,0
3770,You had me at #FuckCancer,1164589133517512704,25,2019-08-22 17:24:21,Twitter for Android,0,0,0
3771,@TSM_Hamlinz My grandad died of cancer today #fuckcancer,1164586791439097857,56,2019-08-22 17:15:02,Twitter for iPhone,0,0,0
3772,Wish there was a way to turn back time to relive the memories I’ve made with you. You’ll always be in my heart Grandpa. #fuckcancer,1164585657282416640,131,2019-08-22 17:10:32,Twitter for iPhone,1,0,0
3773,"A year ago today, I got my thyroid totally taken out and I had no idea what position I would be in a year later. Well here we are, i feel great most of the time (still tryna get that post surgery weight off but whatever 😂🙄) #fuckcancer https://t.co/fG2PbDfPku",1164585192054562819,259,2019-08-22 17:08:41,Twitter for iPhone,73,8,1
3774,Today is a really sad day today. Smh #FuckCancer,1164584464628011008,48,2019-08-22 17:05:47,Twitter for iPhone,1,0,-1
3775,Rip Luke. #FuckCancer https://t.co/8Q3MfQeCZN,1164583808445952001,45,2019-08-22 17:03:11,Twitter for iPhone,0,0,0
3776,This is a good one. #fuckbreastcancer #fuckcancer https://t.co/tf1ziV7jfu,1164583720428417027,73,2019-08-22 17:02:50,Facebook,0,0,1
3777,"But today, she finished radiation. She’s officially done all of her cancer treatment!!!! She rang the bell and got her certificate!!! Video coming soon. She beat it. #fuckcancer",1164582979563339776,177,2019-08-22 16:59:53,Twitter for iPhone,15,0,0
3778,"My cousin Eric lost his battle with cancer over the weekend.  @Pittohio - for whom he drove - is a pure class act, putting these on all their trucks. #RIPEric #FuckCancer #ThanksDrivers ♥️ https://t.co/2rQ1GuCpok",1164582337784557576,212,2019-08-22 16:57:20,Twitter for Android,14,0,1
3779,"CBD Oil Still An Issue At the Border!
#deanblundell #deanblundelldotcom #cbd #cbdoil #cannabis #cannabiscommunity #cannabisbusiness #fuckcancer https://t.co/1nq0kVVgJh",1164580742820704256,167,2019-08-22 16:51:00,LinkedIn,0,0,0
3780,"Michelle is hands down the sweetest girl I have ever met. So genuine and real. She beat breast cancer once and just found out yesterday that she now has brain cancer. Please support this cause and keep her in your prayers. 🙏🏻  https://t.co/2SnND9ZgA9
#CancerSucks #FuckCancer",1164580192725000192,275,2019-08-22 16:48:49,Twitter for iPhone,59,10,1
3781,"As of today, my mom is now a cancer survivor #FuckCancer",1164580062244560898,56,2019-08-22 16:48:18,Twitter for iPhone,69,11,0
3782,"great show today with the incredibly funny @arieldjarn opening! only 3 more shows peeps! 3pm at Brass Monkey on Drummond Street! tomorrow’s special guest is the fabulous @sola_l !!!! 
#SenseOfTumour #LoneWolfGetsCancer  #BreastCancer #HER2 #FuckCancer #EdFringe2019 https://t.co/ET4uol9xwG",1164580058645835777,289,2019-08-22 16:48:17,Twitter for iPhone,3,0,1
3783,"The gofundme page for Kassie had raised double what the goal was originally. It couldn't happen for a sweeter, kinder person and now we just have to love and support her while the doctors do the rest. Fingers crossed the depot run will bring in another $50 for her. #FuckCancer",1164579624728199168,277,2019-08-22 16:46:34,Twitter Web App,1,0,1
3784,"👑 #breastcancer #cancer #survivor #fuckcancer #CancerResearch Thanks to my oncologist Dr 🐉, all my lovely nurses, and the incredible, incredibly expensive drugs that gave me these seven years. What a gift 💝 https://t.co/TSe729bvoT",1164576869653475328,230,2019-08-22 16:35:37,Twitter for iPhone,36,1,1
3785,😕 #FUCKCANCER!!! RIP Luke. https://t.co/OImrhzRyDo,1164572597260115969,50,2019-08-22 16:18:38,Twitter for iPhone,0,0,0
3786,I’d like to ask for y’all to send prayers to my Tia who is starting her chemo today. 🥺💞 #fuckcancer,1164571122085421056,99,2019-08-22 16:12:46,Twitter for iPhone,29,1,0
3787,"#fuckcancer
It is now inevitable. My bowel blockage cannot be undone. It is is the critical small intestine after the stomach so no nutrition is absorbed. My time is weeks left on this earth to spend with family and friends. Peace my brothers and sisters.",1164568728266334208,255,2019-08-22 16:03:16,Twitter for iPad,7,0,1
3788,"We all have the same life expectancy.
One.
One Life.
https://t.co/pQ2TggXfxF
.
.
.
.
.
#fuckcancer #folgerunfiltered #nhliving #SEACOASTCANCER5K #SeacoastCancer5K #ScrewStatistics #ColonCancer… https://t.co/6eCtVAjjgh",1164568059065118725,217,2019-08-22 16:00:36,Instagram,0,0,0
3789,@YourGirlJ111 Omg so sorry Jan I hate cancer it’s a effecting my life now with my loves I sending prayers your way. Your sister is a beautiful angel now #fuckcancer,1164564343196962816,164,2019-08-22 15:45:50,Twitter for iPhone,2,0,-1
3790,"A week after my chemo #2. I'm still running daily .... always looking forward to the post run endorphin... so stoked!! 🏃‍♀️🤸‍♀️
#cancersurvivor #fuckcancer #iloverunning #running #runner #fuckchemo #beawesome #runhappy #justrun https://t.co/GuXbgFBttI",1164564250817265665,251,2019-08-22 15:45:28,Twitter for Android,1,0,0
3791,"Hey guys. Can you spare a trip thru the drive thru to help me kick cancer's ass? 

#fuckcancer #resist #atheist #Exvangelical #humanist #goodwithoutagod Click to Donate:  https://t.co/cuQjQy73sU via @gofundme",1164563224722911233,208,2019-08-22 15:41:23,Twitter Web App,1,1,0
