,tweets,id,len,date,source,likes,retweets,sentiment
1755,Thank you for the friendship Mendoza. You were a good one. #fuckcancer,1163378323944198144,70,2019-08-19 09:13:01,Twitter for iPhone,1,0,1
1756,It's Monday and I'm excited for this week. Rd 2 of chemo #fuckcancer Work on #BSidesChicago Work at day-job Work (very exciting) and just living my life to the fullest!! #MondayMotivation #DiversityandInclusion #WomenInSTEM #infosec,1163376890310213634,232,2019-08-19 09:07:19,Twitter for iPhone,14,0,1
1757,TURNER GILL KNOWS WHATS UP!! 12 DAYS TILL HUSKERS OPENING KICKOFF!! #GBMFRTID #FUCKCANCER https://t.co/1VXCCtozzi,1163375325809709057,113,2019-08-19 09:01:06,Twitter for Android,12,2,0
1758,"@Lizardisms1 Listen/Repost/Like/React to Stay Strong by B-Vibez #np on #SoundCloud
#strongwomen #fuckcancer
https://t.co/vZECcSUYRu",1163375145513361408,131,2019-08-19 09:00:23,Twitter for Android,13,9,1
1759,"@GingerLovelyMUA Tyvm. I'm sorry to hear it took your father. ✌💜
#FuckCancer",1163373434342006784,76,2019-08-19 08:53:35,Twitter for Android,1,0,-1
1760,So beyond Amazing!!! #LM #FuckCancer https://t.co/DkBOfymCJn,1163373155081080832,60,2019-08-19 08:52:29,Twitter for Android,2,1,1
1761,"Plz help, their young son was diagnosed with a rare and aggressive cancer, any amount helps them during this life changing time, Thank you in advance!! #LM #FuckCancer https://t.co/6RPTHAECAz",1163372530184278016,191,2019-08-19 08:50:00,Twitter for Android,1,1,1
1762,"@ohboyoblade So so sad &amp; sorry for your loss, cancer sucks, lost my father to that vile disease😥 take time to get yourself together, it takes a toll on all, much love &amp; support to u🙏💖❤️#FuckCancer",1163370959778324480,204,2019-08-19 08:43:45,Twitter for iPhone,0,0,-1
1763,"Such a gorgeous tat, and passion to back it up. #RAWR @DianaInitiative #FuckCancer 💞 https://t.co/cbLDpCSZcH",1163367688045027328,108,2019-08-19 08:30:45,Twitter for iPhone,14,0,1
1764,@iamrastating Glad to hear things are getting better! Keep fighting! #fuckcancer,1163355747805274112,80,2019-08-19 07:43:19,Twitter Web App,1,0,1
1765,"@kirstyofadown @GrimesExposed @BlakeRayhart @RobertRayhart @elonmusk @Grimezsz @Grimezsz has bn blackmailing, roofying,abusing @elonmusk 4over a yr.she is being pd by his enemies2make his life miserable #boycottgrimes #teamElon also abusing a single mom w2cancers #fuckcancer so no, thingsRnot ok.@FBILosAngeles shouldBhelping E by now so hopefully soon tho https://t.co/IlErj3q4vL",1163355430602473473,381,2019-08-19 07:42:03,Twitter for Android,0,0,-1
1766,"She’s been thru hell and back so I know there is nothing that can break her, the strongest woman that I know. I love you mum #fuckcancer https://t.co/nFhGkGRCSr",1163351274613403649,160,2019-08-19 07:25:32,Twitter for iPhone,3,0,1
1767,@dottigee Cheers my darling Dot !! 💪🏼🦸‍♀️🦹‍♀️🥂🍻🍷🧡💜💚  #fuckcancer,1163342004979322880,64,2019-08-19 06:48:42,Twitter for Android,1,0,0
1768,"Yo @itspaolamau 

I'm doing this to help let you know that I'm one of those who don't wanna let your story end here.

Please help out if you can. I'm streaming Consent to This &amp; Tell Me So on Spotify on loop in solidarity.

#FuckCancer https://t.co/3snc7g7gGy",1163339095570960386,263,2019-08-19 06:37:08,Twitter Web App,2,5,0
1769,Can't sleep... Im emotionally invested in the death of a stranger. #fuckcancer,1163338504522346496,78,2019-08-19 06:34:47,Twitter for Android,0,0,0
1770,"@mcspocky Your amazing wife @HugsEtc is fighting her fight still. 5 years on I still have 1 fingernail that won't grow more than 1/4"" up the nail bed before it comes off again. She will get better. #fuckcancer #pinksisters #ihatepink #breastcancer",1163337496509288448,247,2019-08-19 06:30:47,Twitter for Android,0,0,1
1771,"What could the Ontario Cannabis Store have to hide? 
#deanblundell #deanblundelldotcom #cannabis #cannabiscommunity #fuckcancer https://t.co/O3xddVTJqL",1163327288353710080,151,2019-08-19 05:50:13,LinkedIn,0,0,0
1772,"Michael Michner, you will be greatly missed by many of us and thanks for everything that you had done for the community. Love ya, man.❤️ #RIPMichaelMichner #FuckCancer 🖕🏾",1163324834056507393,170,2019-08-19 05:40:28,Twitter for iPhone,4,0,1
1773,"Erin is a friend of mine. #FuckCancer 
Plus consider helping if you are able to. 
https://t.co/GxXZc2gx1z",1163324111902466048,105,2019-08-19 05:37:36,Twitter Web App,0,0,1
1774,"This is the type of shit I like on my feed 
#FUCKCANCER https://t.co/6vcVAmCPiu",1163321939517030401,79,2019-08-19 05:28:58,Twitter for iPhone,1,0,-1
1775,RIP Governor Blanco.  I will remember you for not only being the first female Governor of Louisiana but handling monstrous egos of Ray Nagin and George W. Bush with grace.  #fuckcancer #Louisiana #RIP #governorblanco #neworleans,1163317434931130368,228,2019-08-19 05:11:04,Twitter Web App,0,0,1
1776,Hair is nothing if it means supporting my friend❤️ #fuckcancer @ElizondoAmanda4 https://t.co/Pm2dmqVuBx,1163317401921998848,103,2019-08-19 05:10:56,Twitter for iPhone,211,15,1
1777,"My Aunt, Marilyn Lincoln is battling Cancer and I could use some positive vibes in all ways.  She’s being admitted to hospice and I feel awful I am far away and can’t be with my family.  I don’t want to post on fb and upset anyone so posting here. #fuckcancer https://t.co/4scpKEMfvs",1163313071198072832,283,2019-08-19 04:53:44,Twitter for iPhone,1,0,-1
1778,Scan day #cancer #ctscan #mesothelioma #pmp #scanxiety #fuckcancer #results #10years #stgeorge #radiology #waiting #PrayforStable #stable https://t.co/hkoScpZ1M7,1163311114622398464,161,2019-08-19 04:45:57,Twitter for iPhone,2,0,0
1779,@iamrastating @DI_Security Fingers crossed! #FuckCancer,1163308903268081664,55,2019-08-19 04:37:10,Twitter for iPad,1,0,0
1780,@TheRealLA__ Not married but thanks for asking and btw #fuckcancer you guys are always in my prayers,1163308835735519232,100,2019-08-19 04:36:54,Twitter for iPhone,0,0,1
1781,Sad day in the #az49erempire family. We lost our beloved sister earlier today. RIP Cindy Garcia #fuckcancer https://t.co/VKgfZrlqXS,1163307824975249409,131,2019-08-19 04:32:53,Twitter for Android,166,17,1
1782,"@amandadeibert @davidmweissman @jasonbauer and I once giggled like schoolgirls while blasting along some of the best driving roads I have ever experienced during @CrownRally 5.  He was dying, yet living.  I miss him every damn day.  #fuckcancer",1163306810507497472,244,2019-08-19 04:28:51,Twitter for Android,1,0,1
1783,Wow do I miss you😪👼🏼  I love you so much✨ #fuckcancer https://t.co/opygzPmrBE,1163306265327673345,77,2019-08-19 04:26:41,Twitter for iPhone,2,0,1
1784,#fuckcancer might be really happening!! #cancer https://t.co/3PbfKFzNh6,1163305462856482816,71,2019-08-19 04:23:30,Twitter for iPhone,0,0,1
1785,"An inspiring man and an incredible actor, and I can't believe he has been gone for 10 years. I don't think anyone could have done a better job at bringing Vida Boheme to life. #IAmPatrickSwayze #FuckCancer https://t.co/duWbS0WXMA",1163302869178576896,229,2019-08-19 04:13:11,Twitter Web App,41,7,1
1786,#Tailgatefest was a blast. #BrantleyGilbert rocked the house! #BGNation #CMT #tailgatefest2019  #Countrystrong #FuckCancer #supportourvets #supportourtroops #ambereats ambercochrangilbert… https://t.co/WWzEKsmTee,1163302589879836679,212,2019-08-19 04:12:05,Instagram,1,0,0
1787,#IAmPatrickSwayze He was such a great actor! #fuckcancer https://t.co/Ux2FOnLcpJ,1163299714869055488,80,2019-08-19 04:00:39,Twitter Web App,7,0,1
1788,@AmandaSalas @askjillian You can also ask me to because I have healing hands I learned how to do that in Arizona and I'm a happy anytime you want just to get you through all the hell you've been going through because you are such a wonderful woman you are a warrior #fuckcancer,1163298069166927872,277,2019-08-19 03:54:07,Twitter for Android,0,0,1
1789,"When sleep eludes you, no matter how much you consume, music eases the darkness.
@MumfordAndSons 
#shouldbewriting
#fuckcancer https://t.co/AZLpJWiIXd",1163297079550197760,150,2019-08-19 03:50:11,Twitter for iPhone,4,0,1
1790,"Such sad news..
Heavens Edge is amazing band from Philly..
 R.I.P. G.G. 
George Guidotti 
#fuckcancer 💔 #GG https://t.co/Lc24cZYypI",1163293063277686784,131,2019-08-19 03:34:13,Twitter for Android,22,4,1
1791,"Lost my father to this, please let this be real! Please! #fuckcancer https://t.co/RcwUy4ZtiT",1163288483848261632,92,2019-08-19 03:16:02,Twitter for iPhone,1,0,1
1792,"R.I.P. George Guidotti(GG)
Bass player for the band
HEAVENS EDGE. 😢💔

#fuckcancer https://t.co/4GOmP1fcas",1163288013947965446,105,2019-08-19 03:14:10,Twitter for Android,24,9,-1
1793,Omg I almost forgot #fuckcancer,1163285278708109313,31,2019-08-19 03:03:17,Twitter for Android,0,0,0
1794,I bet the @FoodNetwork wouldn’t let 3 bro’s participate in #thegreatfoodtruckrace and allow 10% of earnings go to #fuckcancer while serving epic pizza!! @DerekKlinetobe @JKlinetobe1. We’re here all day. Debate us. We’re MOM STRONG!,1163280765968408577,231,2019-08-19 02:45:21,Twitter for iPhone,4,0,1
1795,"So my latest MRI shows 2 small new marks, but nothing my oncologist is too concerned about. Next scan in 4 months. #FuckCancer",1163279665118810113,126,2019-08-19 02:40:59,Twitter Web App,3,0,1
1796,"We raised over $2600 to put towards her treatment and family's bills! We would like to thank everyone that came out and got tattooed or donated!!!
#communitysupport #fuckcancer #fundraiser #thankyou #cancerawareness #raisingmoney #cancer #leukemia
Repost… https://t.co/0119nh3YP4 https://t.co/T7sifLAST0",1163279471471996928,303,2019-08-19 02:40:13,IFTTT,0,0,0
1797,This 🙌🏻 I’m so inconsolable about cancer working it’s way to taking my favorite human too soon. I know I’m not alone. Doesn’t that make it worse in that way though? #fuckcancer 😩😭😭😭 https://t.co/94PNvWAPYB,1163276001528426497,205,2019-08-19 02:26:26,Twitter for iPhone,5,0,1
1798,You must be like Stallone. #FuckCancer @fuckcancer_mx https://t.co/rlfZrIiZIo,1163275796540207105,77,2019-08-19 02:25:37,Twitter for Android,1,0,0
1799,"@capecod4040 Tell them.  Embrace the fight. Love every minute with them, they will with you for the next 30 yrs.  #FuckCancer You got this, Laura. 🙏🏻",1163274642473279489,149,2019-08-19 02:21:02,Twitter for iPhone,1,0,1
1800,@capecod4040 Prayers for you and yours Laura. Continue to fight but don’t waste a day. #fuckcancer,1163273901872467969,98,2019-08-19 02:18:05,Twitter for iPhone,0,0,-1
1801,#kharma @stoolpresidente @ClayTravis @RealSkipBayless @stephenasmith  #fuckcancer.  These people are TRUE warriors. https://t.co/LY5SsJ7aCR,1163273861422571521,139,2019-08-19 02:17:55,Twitter for iPhone,0,0,1
1802,"YAAAAASSSS. And this is why we are starting the Badass Caregivers Tribe. Because being alone sucks. Being in a tribe? Awesome. 

#fuckcancer #findyourtribe #fearless #motivation #inspration #love #staysteong #cancercaregiver #nevergiveup https://t.co/2xWh9pitpZ",1163266278951460864,261,2019-08-19 01:47:48,Twitter for iPhone,5,0,1
1803,"https://t.co/PG4nz4WjOJ
#supportcancerawareness #fuckcancer #inspire #live #love #happy #tdcsvm 
.
.
It cost nothing to look around, thanks for your support 😘
@miracleloved @mstjssauce @HereComsTrouble @MRotellaWx @LokayFOX5",1163265935525986306,224,2019-08-19 01:46:26,Twitter for Android,3,1,1
1804,"Today would have been my dad’s 100th birthday. He only made it to 57.

#fuckcancer",1163263970200997889,82,2019-08-19 01:38:37,Tweetbot for Mac,0,0,0
1805,"Eddie. Katie Jimmy, George Maggie 2 wks time smh. #fuckcancer",1163262385253171202,61,2019-08-19 01:32:19,Twitter for iPhone,2,1,0
1806,What if everything you think you know about a #breastcancer #screening is wrong? #HappygramtheMovie Coming October 2019 to @iTunes and @Amazon.  https://t.co/AZV5bSHukG  #mammogram #fuckcancer #science #breastcancerawarenessmonth,1163259813159219202,229,2019-08-19 01:22:06,Twitter Ads Composer,6,4,-1
1807,Bald is Beautiful 🎀 #FuckCancer https://t.co/Fl5YvckHFu,1163256351625105408,55,2019-08-19 01:08:21,Twitter for iPhone,39,2,1
1808,Catching up with the @newLEGACYinc Rumblethon on Youtube and i'm losing my goddamn mind at the Anarchy Rulz rumble. #FuckCancer,1163256131407482880,127,2019-08-19 01:07:28,Twitter for Android,1,0,1
1809,"""You up?"" 
#yycdogs #adoptdontshop #pitbull #boxer #bullboxer  #fuckcancer https://t.co/d8wXm8el3x",1163252804107960322,98,2019-08-19 00:54:15,Twitter for Android,3,0,0
1810,"Another week about to begin. Ready to kick ass! Have a heavy heart as someone I love very much is going through a horrible time. Tell the people you love that you love them everyday, hour &amp; minute. You never know when it will be your last. #fuckcancer",1163252277441892355,255,2019-08-19 00:52:09,Twitter for iPhone,1,0,1
1811,Fuckcancer.,1163248767459459072,11,2019-08-19 00:38:12,Twitter for iPhone,0,2,0
1812,"@jessieh3129 @ChloePolitiCat Oh Jessie, thank you so much! I read your profile #FUCKCANCER! ✌💜",1163246784908447744,94,2019-08-19 00:30:20,Twitter for Android,2,1,1
1813,"Salute to this champion environmentalist! An honor to have my brother work with you during the rehabilitation of Pasig River.  Rest in peace, warrior. #fuckcancer https://t.co/d2KwXnfePD",1163245821388701696,186,2019-08-19 00:26:30,Twitter for iPhone,0,0,0
1814,"@ohboyoblade @ChloePolitiCat So sorry for the loss of your sister, your only family. Praying that you never feel alone in this old world. Your Twitter family cares. I agree #fuckcancer. Sending a great big hug to say even though I don't know you, I care! https://t.co/D1OXFXi23C",1163244754857091073,278,2019-08-19 00:22:16,Twitter for Android,2,1,1
1815,"@mufasa4ksavage Many blessings, love, good vibes,
Prayers and prosperity to you and mom 💞 stay strong #fuckcancer",1163243573032230914,113,2019-08-19 00:17:34,Twitter for iPhone,1,0,1
1816,August is the hardest month of the year for me. As I approach the 4 year anniversary of my fathers death I think about all the things I won’t get to share/experience with him but I also get to reflect on how fucking lucky I was to be his daughter &amp; all the good times🖤#fuckcancer,1163242184583405569,283,2019-08-19 00:12:03,Twitter for iPhone,69,0,1
1817,@2sassy4h @tanda_2009 Well that would suck!! #fuckcancer,1163241845780078592,56,2019-08-19 00:10:42,Twitter for Android,0,0,0
1818,"Hey everyone! I’m going LIVE shortly with a 💻 coding stream. I’m going to be working on the Catanathon website in preparation for the charity livestream we’ll be running in October! Come on by! ⁣
https://t.co/bXToAYwzDR ⁣
⁣
#Catanathon #Twitch #Coding #FuckCancer @catanathon",1163237956917891073,275,2019-08-18 23:55:15,Twitter for iPhone,1,0,1
1819,@ashley__aguayo #FuckCancer but prayers and love headed to the family 💗,1163223833853042689,71,2019-08-18 22:59:08,Twitter for iPhone,1,0,1
1820,"RIP Berto , hate seein good people go . You gotta beautiful family I just saw at your get together brotha . So many people love ya my guy . You def will be missed . Who’s gon talk shit wit me now ? Always could count on you wit a smart ass comment right after mine . #FuckCancer",1163220668101480448,278,2019-08-18 22:46:33,Twitter for iPhone,1,0,1
1821,"Cancer totally sucks and some days it feels impossible to keep going... When you need inspiration, we've got you covered...

#fuckcancer
#keepfightinganyway
#godsgotyourback

https://t.co/zhe1rHVeDe",1163219396510326785,198,2019-08-18 22:41:30,MavSocial App,2,0,-1
1822,r.i.p louie🥺💔 #fuckcancer https://t.co/cfSjMvdXov,1163218843780755457,49,2019-08-18 22:39:18,Twitter for iPhone,11,0,0
1823,"I'm Just Saying!😮🤔🤫😜😂 😎👍🏾❤️  

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/iLHacBvtkN",1163216214107348992,93,2019-08-18 22:28:51,Instagram,0,0,0
1824,Happy Birthday to the best. #fuckcancer,1163214772088844289,39,2019-08-18 22:23:07,Twitter for iPhone,14,0,1
1825,"Happiness Is A Mind State! 😜😎👍🏾❤️  

#FuckCancer
#DateYoWife
#LocalBigShots https://t.co/hTFZ7HopVT",1163214150354341888,99,2019-08-18 22:20:39,Instagram,0,0,1
1826,"@Sarah_Kendall Hiya, Sarah, made it to your Edinburgh show tonight,so pleased to see it, touching, funny,fresh, really great, couldn't make my local one (Winchester) last year #fuckcancer etc. Just so u know the chit-chat on the way out was fantastic too.Good lose the BTNs early!",1163213392582258689,280,2019-08-18 22:17:38,Twitter for Android,1,0,1
1827,"Chemo rewrites your brain. Sometimes permanently but not always. I have trouble with certain cognitive skills. Off treatment doesn’t mean we're better. 

#fuckcancer",1163211236655296512,165,2019-08-18 22:09:04,Twitter Web App,0,0,1
1828,"@StephenAmell This isn't the end of your career. I think you're always going to be one of the most giving and selfless people. And it's not going to end when the show does. #fuckcancer, #teamarrow, #greenarrow #forever.",1163209288984252417,219,2019-08-18 22:01:20,Twitter Web App,2,0,1
1829,"Good luck with your biopsy tomorrow my baby girl, my fingers are crossed for you. ☹❤ #fuckcancer https://t.co/LIXjCobw8o",1163203886263545858,120,2019-08-18 21:39:52,Twitter for Android,96,1,1
1830,Hello! Yes! This is a thing I am doing tonight! You can catch me at 8pm at https://t.co/TKnSTTgKHx #Twitch #FuckCancer #coding https://t.co/M1b77TfH2K,1163202109715689477,150,2019-08-18 21:32:48,Twitter for iPhone,2,0,0
1831,"@FreoLou @TeePee72 I can't believe she's gone so fast. RIP Tania, you will be sadly missed #FuckCancer",1163200016002850816,102,2019-08-18 21:24:29,Twitter for iPad,4,0,-1
1832,"Ahhh I’m dying to try these!!!! My goal was to get to @VanderpumpVegas before my next chemo treatment, but that’s not looking good! Hopefully after I Kick Cancers Ass!! #GoatCheeseBalls #FuckCancer @LisaVanderpump 😮😋🤤🙌🏼💕😍😫 https://t.co/Gsm0fwCtMk",1163199854970933249,246,2019-08-18 21:23:51,Twitter for iPhone,129,1,1
1833,"Paul’s tribute for his sister, thanks again! #tattoo #tattoos #ink #inked #darkskinbodyart #darkskintattoos #fcancer #fuckcancer #fightcancer #okc #oklahomacity #oklahoma #studio405tattoosandart https://t.co/kf4M1OcwUR",1163199401239572480,218,2019-08-18 21:22:03,Instagram,0,0,1
1834,Wear sunblock kiddos #fuckcancer #ouchie,1163196018235707392,40,2019-08-18 21:08:36,Facebook,1,0,0
1835,i realized when my momma had breast cancer and had to get her breasts removed that she really lost a lot🥺😔..... #fuckcancer,1163195792116670464,123,2019-08-18 21:07:42,Twitter for iPhone,5,0,1
1836,Missing my grandfather alot today. #fuckcancer,1163194710569246723,46,2019-08-18 21:03:24,Twitter for Android,1,0,-1
1837,@AmandaStingWCW My sympathies and condolences. Lost a friend last Saturday who was similar to yours. #fuckcancer,1163192358197968896,112,2019-08-18 20:54:03,Twitter for Android,0,0,0
1838,@DazzlingDazzaD I hate that C word so much! #FuckCancer,1163191667492610049,55,2019-08-18 20:51:19,Twitter Web App,1,0,-1
1839,"You got this girl! lindemoore 

#herfightismyfight #fuckcancer https://t.co/HR4jSAPk3Q",1163190925222273024,86,2019-08-18 20:48:22,Instagram,0,0,0
1840,"Whitaker is a cancer survivor and a Transformers Bumblebee fan. There is a donation drive for yellow Bumblebee toys until August 31st. If you would like, please send donations to: Jay Korff ABC7-WJLA News Reporter 1100 Wilson Blvd Arlington VA 22209  #fuckcancer #transformers https://t.co/jVnO2qoxyD",1163190005088555008,300,2019-08-18 20:44:42,Twitter for iPhone,0,0,0
1841,"A true zen moment... #azzholdujour #masshole #fuckcancer #marden #mardenized #boston #kamekazephotography @ Boston, Massachusetts https://t.co/HbkTCMDCNv",1163189813945622528,153,2019-08-18 20:43:57,Instagram,0,0,1
1842,"Sluggo and I took a walk in the morning fog at medfield state hospital... #azzholdujour #masshole #fuckcancer #marden #mardenized #boston #kamekazephotography @ Boston, Massachusetts https://t.co/Z0vUsLJYzA",1163189223895248902,206,2019-08-18 20:41:36,Instagram,0,0,0
1843,"Lucy: A Pet Story | Short Doc (2019) | Coming Soon | Darryl Grace shares with us the story of his dog Lucy and her role in his battle against terminal cancer.

#documentaryfilm #indiefilm #dgcbctalent #dgctalent #fuckcancer #cancersupportdog #doglovers @DGCBC https://t.co/ToIM0SZyGP",1163181851642486784,283,2019-08-18 20:12:18,Twitter Web App,5,4,0
1844,"@rnbwkat You are such and inspiration and strong. TDI won’t be the same without you 💔. I wish you a speedy recovery because for real #fuckcancer.  It took away my godfather way too soon. Your Phoenix is beautiful, like you. I hope to see you again soon. ❤️",1163178894138183681,256,2019-08-18 20:00:33,Twitter for iPhone,5,0,1
1845,@rnbwkat Thats just amazing. So beautiful. Best wishes in the rise and the #fuckcancer fight.,1163177939825020928,93,2019-08-18 19:56:46,Twitter Web Client,4,0,1
1846,LETS FUCKING GOOOOO #FUCKCANCER https://t.co/1t1KF0Tg5b,1163177280106975232,55,2019-08-18 19:54:09,Twitter for iPhone,0,0,-1
1847,"Tactics, training, teamtalks &amp; tonight also coaching from his sickbed.

       💪🦅  INVINCIBLE  🦅💪

#PisaBologna #CoppaItalia #Lazio #Bologna #Sinisa #Mihajlovic #ForzaSinisa #fuckcancer https://t.co/9UYctL3Mp7",1163173682086404097,213,2019-08-18 19:39:51,Twitter for Android,29,5,0
1848,We lost you one month ago today. I miss you Tommy. #FuckCancer https://t.co/G3d1YUUbi1,1163170673218465792,86,2019-08-18 19:27:53,Twitter for iPhone,9,2,0
1849,"This process would have been a lot harder with the stress of having no money and wondering whether or not I'd have a job to return to. Thank you both, I love you guys! ❤️💛💚 [4/4] #FuckCancer",1163163308616278016,190,2019-08-18 18:58:37,Twitter Web App,12,0,1
1850,Helping this little dude fight in any way we can. #samuelstrong #fuckcancer https://t.co/qrK7R7hHEV,1163162210002038784,99,2019-08-18 18:54:16,Instagram,0,0,-1
1851,"@Donuts701 @Grimezsz @elonmusk It is all,100%true! @Grimezsz is not&amp;never was @elonmusk girlfriend #boycottgrimes #teamElon she has been blackmailing,abusing&amp; roofying him at the cost of his reputation,co stock value&amp;SEC fines,plus she is abusing me a single mom w2cancers for trying to help him #fuckcancer",1163161117700452353,319,2019-08-18 18:49:55,Twitter for Android,0,0,1
1852,In 2015 I found out I had breast cancer. I beat cancer in 2017 It’s 2019 an look at me still going strong I’m a fighter a Survivor I beat it. I felt like giving up at times but my momma wouldn’t let me or my son. I’m bless Thank you GOD. 🙏🏽🙏🏽💕🎀 #fuckcancer,1163161003326169089,256,2019-08-18 18:49:28,Twitter for iPhone,0,0,1
1853,"There is a long road ahead - but we have figured out how much my parents are loved. Between the gofundme and my parents jobs, nearly $6k has been raised. 

I am hoping this experience teaches my parents that they are young and need to live life to the fullest!

#FuckCancer",1163160954324103168,273,2019-08-18 18:49:16,Twitter for iPhone,16,1,1
1854,Absolutely amazing news from the scientific world!!! #fuckcancer https://t.co/UekZWK56kj,1163154523415875585,88,2019-08-18 18:23:43,Twitter for iPhone,0,0,1
1855,"@ThatKevinSmith one of the biggest supporters of my art, and a close friend, is battling for her life. Would you consider sharing this post. You'd be my Iron Man if you'd consider sharing it.  God knows you're already my Stan Lee. #excelsior

https://t.co/5WFMcxggjO

#fuckcancer",1163154501441921030,279,2019-08-18 18:23:38,Twitter for Android,0,1,0
1856,"October 26th Ultra MMA event for charity, @CR_UK to raise money for cancer research #FuckCancer #MMA 
@MMAFighting @Ultra_MMA @MMAjunkie @mma #UFC https://t.co/34K0zu2RL1",1163150483386765312,170,2019-08-18 18:07:40,Twitter Web App,0,0,0
1857,#fuckcancer ........ There I said it ...... 🖕 https://t.co/AJVFkJQmx7,1163149586145447937,69,2019-08-18 18:04:06,Twitter for Android,0,0,0
1858,"If you want to donate to support #TeamJoyce in the San Diego 3 Day in November, click here: https://t.co/11I8BZoU7S

And as always, #FuckCancer",1163147498094915584,143,2019-08-18 17:55:48,Twitter for Android,1,0,0
1859,@dottigee Happy Birthday Dot! You got this 💪 #fuckcancer,1163144775182295044,56,2019-08-18 17:44:59,Twitter for iPad,0,0,1
1860,@TexasEDMFamily @JaiWolfx @HOBDallas @Robotaki @membamusic @_alexaranda9 I can’t actually tag you anymore but bro this ones for you!! RIP 👼 #fuckcancer,1163144678834917376,151,2019-08-18 17:44:36,Twitter for iPhone,0,0,0
1861,Heroes don’t wear capes... They wear lab coats. 🦠⚗️🧬🧫🔬 #FuckCancer https://t.co/lrFozFqBr8,1163144515475124224,90,2019-08-18 17:43:57,Twitter for iPhone,8,0,0
1862,Happy birthday to my sister CeeCee! May she rest in peace🙏🏽 #fuckcancer..,1163143740371996673,73,2019-08-18 17:40:52,Twitter for iPhone,2,0,1
1863,Austin Texas and the world at large is missing a Total Badass. RIP Chad  Holt #fuckcancer https://t.co/8eJe9oesND,1163142580760006656,113,2019-08-18 17:36:16,Twitter for Android,5,0,1
1864,Best news I’ve received is knowing my aunts last treatment of chemotherapy is this Wednesday and she can finally ring that bell. #fuckcancer,1163141832748011521,140,2019-08-18 17:33:17,Twitter for iPhone,2,0,1
1865,@MannyFre5h88 I’m so sorry for your loss Manny 😔 #FUCKCANCER,1163129264956485633,60,2019-08-18 16:43:21,Twitter for iPhone,1,0,-1
1866,Sunday Inspiration #EliRoth singing 'With a Little Help From My Friends' 2 mos b4 his untimely death last week at age 34 (7 mos from diagnosis to death) #fuckcancer https://t.co/6KitkE7rJz,1163128629800460289,188,2019-08-18 16:40:49,Twitter Web App,7,2,-1
1867,"My coworker and friend Clayton (our SharePoint/VMware guy) has passed this morning after fighting Stage 4 Pancreatic Cancer for the past year and change (which came OUT OF NOWHERE). 😢 Needless to say, my entire IT dept and I are beyond sad. He was an amazing soul #FuckCancer",1163128098721865729,275,2019-08-18 16:38:43,Twitter for Android,22,1,-1
1868,"@ohboyoblade I'm so sorry. We are here for you. 
#FuckCancer",1163126910114783233,60,2019-08-18 16:33:59,Twitter for Android,2,0,-1
1869,"@romeclone209 Sorry to hear this. Been a ""banner"" year for bad news regarding cancer for us locally. #FuckCancer",1163126655428243458,112,2019-08-18 16:32:59,Twitter Web App,1,0,-1
1870,"R.I.P. Brad Vance
The writing world has lost a great talent. He wrote across genres: satire, gay romance, erotica, psychological thrillers to screenplays, his contributions will be greatly missed. 💔😢
#fuckcancer… https://t.co/GZwtXfELWm",1163121885145702401,236,2019-08-18 16:14:01,Instagram,1,0,1
1871,Plus they're still young. Looks like we are going to live to 140 years old guys. Throw away the scrubs and let's give them a karate gi shall we? 🥋🙏🏽🥊 #FuckCancer https://t.co/CeF7MYzKwX,1163121475328626689,185,2019-08-18 16:12:24,Twitter for Android,1,0,1
1872,"Not only is this appropriate for my #fuckcancer fight, but on so many more levels since being let go from TDI. I will rise, and so will my ideas! This Kat can't be stopped! https://t.co/wT1X2GGO9N",1163121263604379651,196,2019-08-18 16:11:33,TweetDeck,280,13,1
1873,"@bet2worlds Yeah #fuckcancer 💪🏼 I wanted to do well on this trial especially starting out. I didn’t know how hard it would be. I felt strong starting out then got put on my ass. It’s hard, but I want to be stronger than it and kick its ass again.",1163121195136344069,246,2019-08-18 16:11:17,Twitter for iPhone,1,0,-1
1874,This cancer killed my father in 15 months and killed my aunt in 5 months. I'm praying this works and I never have to see another soul suffer from this type of cancer again. #fuckcancer https://t.co/AzWw9h6mCD,1163116877847175174,208,2019-08-18 15:54:08,Twitter for Android,9,0,-1
1875,Holy fuck. I love people and our endless capacity to stand up to disease and create cures/treatments. This makes me happy #FuckCancer https://t.co/JQaCv1o6nz,1163116405639790592,157,2019-08-18 15:52:15,Twitter for iPhone,0,0,1
1876,"@askjillian The scariest of all. Did not think in a million years it’ll be me dealing with cancer.  Good days, bad days &amp; dealing with it the most positive way I can. #fuckcancer",1163116166966943744,182,2019-08-18 15:51:18,Twitter for iPhone,1,0,1
1877,Checking on my daddy ... I love talking to him #FuckCancer,1163115884229083136,58,2019-08-18 15:50:11,Tweetlogix,0,0,1
1878,"Simply no words.....but understanding why God needed your shining spirit more.
R.I.H. Kathie Stonehouse
Happy Heavenly Birthday 
#fuckcancer",1163114320781332491,140,2019-08-18 15:43:58,Facebook,0,0,1
1879,"And suddenly, nobody ever heard from them again... 
#Cancer #FuckCancer https://t.co/khtGy7csVM",1163112828015919106,95,2019-08-18 15:38:02,Twitter Web App,1,0,0
